timestamp,tick,usedNodes,freeNodes
2024-04-10T09:25:04.004Z,1,0,100
2024-04-10T09:25:06.001Z,2,0,100
2024-04-10T09:25:08.005Z,3,0,100
2024-04-10T09:25:10.004Z,4,0,100
2024-04-10T09:25:12.003Z,5,0,100
2024-04-10T09:25:14.003Z,6,50,50
2024-04-10T09:25:16.001Z,7,50,50
2024-04-10T09:25:18.004Z,8,50,50
2024-04-10T09:25:20.003Z,9,50,50
2024-04-10T09:25:22.003Z,10,50,50
2024-04-10T09:25:24.003Z,11,50,50
2024-04-10T09:25:26.001Z,12,50,50
2024-04-10T09:25:28.001Z,13,50,50
2024-04-10T09:25:30.002Z,14,50,50
2024-04-10T09:25:32.002Z,15,50,50
2024-04-10T09:25:34.003Z,16,70,30
2024-04-10T09:25:36.001Z,17,70,30
2024-04-10T09:25:38.002Z,18,70,30
2024-04-10T09:25:40.002Z,19,70,30
2024-04-10T09:25:42.002Z,20,50,50
2024-04-10T09:25:44.002Z,21,50,50
2024-04-10T09:25:46.001Z,22,40,60
2024-04-10T09:25:48.003Z,23,10,90
2024-04-10T09:25:50.003Z,24,10,90
2024-04-10T09:25:52.002Z,25,70,30
2024-04-10T09:25:54.003Z,26,80,20
2024-04-10T09:25:56.001Z,27,80,20
2024-04-10T09:25:58.002Z,28,80,20
2024-04-10T09:26:00.004Z,29,70,30
2024-04-10T09:26:02.001Z,30,70,30
2024-04-10T09:26:04.003Z,31,70,30
2024-04-10T09:26:06.002Z,32,70,30
2024-04-10T09:26:08.002Z,33,70,30
2024-04-10T09:26:10.003Z,34,70,30
2024-04-10T09:26:12.004Z,35,60,40
2024-04-10T09:26:14.003Z,36,80,20
2024-04-10T09:26:16.001Z,37,60,40
2024-04-10T09:26:18.004Z,38,20,80
2024-04-10T09:26:20.002Z,39,20,80
2024-04-10T09:26:22.002Z,40,90,10
2024-04-10T09:26:24.003Z,41,90,10
2024-04-10T09:26:26.001Z,42,90,10
2024-04-10T09:26:28.002Z,43,90,10
2024-04-10T09:26:30.003Z,44,90,10
2024-04-10T09:26:32.003Z,45,90,10
2024-04-10T09:26:34.002Z,46,90,10
2024-04-10T09:26:36.001Z,47,20,80
2024-04-10T09:26:38.002Z,48,20,80
2024-04-10T09:26:40.003Z,49,80,20
2024-04-10T09:26:42.002Z,50,80,20
2024-04-10T09:26:44.003Z,51,80,20
2024-04-10T09:26:46.001Z,52,80,20
2024-04-10T09:26:48.002Z,53,80,20
2024-04-10T09:26:50.003Z,54,80,20
2024-04-10T09:26:52.002Z,55,80,20
