timestamp,tick,usedNodes,freeNodes
2024-04-28T12:59:46.003Z,1,0,100
2024-04-28T12:59:48.004Z,2,0,100
2024-04-28T12:59:50.005Z,3,0,100
2024-04-28T12:59:52.001Z,4,0,100
2024-04-28T12:59:54.004Z,5,0,100
2024-04-28T12:59:56.003Z,6,100,0
2024-04-28T12:59:58.002Z,7,100,0
2024-04-28T13:00:00.013Z,8,70,30
2024-04-28T13:00:02.001Z,9,70,30
2024-04-28T13:00:04.002Z,10,70,30
2024-04-28T13:00:06.003Z,11,70,30
2024-04-28T13:00:08.002Z,12,70,30
2024-04-28T13:00:10.000Z,13,70,30
2024-04-28T13:00:12.004Z,14,70,30
2024-04-28T13:00:14.002Z,15,70,30
2024-04-28T13:00:16.002Z,16,70,30
2024-04-28T13:00:18.003Z,17,70,30
2024-04-28T13:00:20.001Z,18,70,30
2024-04-28T13:00:22.002Z,19,70,30
2024-04-28T13:00:24.002Z,20,70,30
2024-04-28T13:00:26.002Z,21,70,30
2024-04-28T13:00:28.002Z,22,70,30
2024-04-28T13:00:30.002Z,23,70,30
2024-04-28T13:00:32.002Z,24,70,30
2024-04-28T13:00:34.002Z,25,70,30
2024-04-28T13:00:36.002Z,26,70,30
2024-04-28T13:00:38.003Z,27,70,30
2024-04-28T13:00:40.002Z,28,70,30
2024-04-28T13:00:42.003Z,29,70,30
2024-04-28T13:00:44.004Z,30,70,30
2024-04-28T13:00:46.002Z,31,70,30
2024-04-28T13:00:48.002Z,32,70,30
2024-04-28T13:00:50.007Z,33,40,60
2024-04-28T13:00:52.003Z,34,100,0
2024-04-28T13:00:54.002Z,35,100,0
2024-04-28T13:00:56.002Z,36,100,0
2024-04-28T13:00:58.003Z,37,100,0
2024-04-28T13:01:00.004Z,38,100,0
2024-04-28T13:01:02.015Z,39,60,40
2024-04-28T13:01:04.002Z,40,60,40
2024-04-28T13:01:06.003Z,41,60,40
2024-04-28T13:01:08.003Z,42,60,40
2024-04-28T13:01:10.001Z,43,60,40
2024-04-28T13:01:12.003Z,44,60,40
2024-04-28T13:01:14.003Z,45,60,40
2024-04-28T13:01:16.003Z,46,60,40
2024-04-28T13:01:18.002Z,47,60,40
2024-04-28T13:01:20.003Z,48,60,40
2024-04-28T13:01:22.002Z,49,60,40
2024-04-28T13:01:24.002Z,50,60,40
2024-04-28T13:01:26.003Z,51,60,40
2024-04-28T13:01:28.001Z,52,60,40
2024-04-28T13:01:30.003Z,53,60,40
2024-04-28T13:01:32.003Z,54,60,40
2024-04-28T13:01:34.001Z,55,60,40
2024-04-28T13:01:36.002Z,56,60,40
2024-04-28T13:01:38.003Z,57,60,40
2024-04-28T13:01:40.002Z,58,60,40
2024-04-28T13:01:42.000Z,59,60,40
2024-04-28T13:01:44.001Z,60,60,40
2024-04-28T13:01:46.007Z,61,0,100
2024-04-28T13:01:48.001Z,62,100,0
2024-04-28T13:01:50.001Z,63,100,0
2024-04-28T13:01:52.002Z,64,100,0
2024-04-28T13:01:54.002Z,65,100,0
2024-04-28T13:01:56.003Z,66,100,0
2024-04-28T13:01:58.002Z,67,100,0
2024-04-28T13:02:00.003Z,68,100,0
2024-04-28T13:02:02.007Z,69,80,20
2024-04-28T13:02:04.003Z,70,80,20
2024-04-28T13:02:06.007Z,71,60,40
2024-04-28T13:02:08.002Z,72,60,40
2024-04-28T13:02:10.001Z,73,60,40
2024-04-28T13:02:12.001Z,74,60,40
2024-04-28T13:02:14.001Z,75,60,40
2024-04-28T13:02:16.002Z,76,60,40
2024-04-28T13:02:18.001Z,77,60,40
2024-04-28T13:02:20.002Z,78,60,40
2024-04-28T13:02:22.002Z,79,60,40
2024-04-28T13:02:24.001Z,80,60,40
2024-04-28T13:02:26.003Z,81,60,40
2024-04-28T13:02:28.002Z,82,60,40
2024-04-28T13:02:30.002Z,83,60,40
2024-04-28T13:02:32.002Z,84,60,40
2024-04-28T13:02:34.002Z,85,60,40
2024-04-28T13:02:36.001Z,86,60,40
2024-04-28T13:02:38.003Z,87,60,40
2024-04-28T13:02:40.001Z,88,60,40
2024-04-28T13:02:42.002Z,89,60,40
2024-04-28T13:02:44.007Z,90,30,70
2024-04-28T13:02:46.003Z,91,50,50
2024-04-28T13:02:48.002Z,92,100,0
2024-04-28T13:02:50.003Z,93,100,0
2024-04-28T13:02:52.008Z,94,90,10
2024-04-28T13:02:54.003Z,95,90,10
2024-04-28T13:02:56.001Z,96,90,10
2024-04-28T13:02:58.003Z,97,90,10
2024-04-28T13:03:00.002Z,98,90,10
2024-04-28T13:03:02.003Z,99,90,10
2024-04-28T13:03:04.003Z,100,90,10
2024-04-28T13:03:06.002Z,101,90,10
2024-04-28T13:03:08.002Z,102,90,10
2024-04-28T13:03:10.006Z,103,60,40
2024-04-28T13:03:12.003Z,104,60,40
2024-04-28T13:03:14.002Z,105,60,40
2024-04-28T13:03:16.002Z,106,60,40
2024-04-28T13:03:18.003Z,107,60,40
2024-04-28T13:03:20.003Z,108,60,40
2024-04-28T13:03:22.003Z,109,60,40
2024-04-28T13:03:24.003Z,110,60,40
2024-04-28T13:03:26.003Z,111,60,40
2024-04-28T13:03:28.003Z,112,60,40
2024-04-28T13:03:30.002Z,113,70,30
2024-04-28T13:03:32.003Z,114,70,30
2024-04-28T13:03:34.003Z,115,70,30
2024-04-28T13:03:36.002Z,116,70,30
2024-04-28T13:03:38.000Z,117,70,30
2024-04-28T13:03:40.003Z,118,70,30
2024-04-28T13:03:42.003Z,119,70,30
2024-04-28T13:03:44.003Z,120,50,50
2024-04-28T13:03:46.002Z,121,50,50
2024-04-28T13:03:48.003Z,122,50,50
2024-04-28T13:03:50.002Z,123,50,50
2024-04-28T13:03:52.003Z,124,50,50
2024-04-28T13:03:54.007Z,125,10,90
2024-04-28T13:03:56.002Z,126,100,0
2024-04-28T13:03:58.005Z,127,90,10
2024-04-28T13:04:00.003Z,128,90,10
2024-04-28T13:04:02.002Z,129,90,10
2024-04-28T13:04:04.001Z,130,90,10
2024-04-28T13:04:06.010Z,131,80,20
2024-04-28T13:04:08.003Z,132,80,20
2024-04-28T13:04:10.003Z,133,80,20
2024-04-28T13:04:12.003Z,134,80,20
2024-04-28T13:04:14.003Z,135,80,20
2024-04-28T13:04:16.001Z,136,80,20
2024-04-28T13:04:18.002Z,137,80,20
2024-04-28T13:04:20.002Z,138,80,20
2024-04-28T13:04:22.002Z,139,80,20
2024-04-28T13:04:24.002Z,140,80,20
2024-04-28T13:04:26.002Z,141,80,20
2024-04-28T13:04:28.002Z,142,80,20
2024-04-28T13:04:30.002Z,143,80,20
2024-04-28T13:04:32.003Z,144,80,20
2024-04-28T13:04:34.002Z,145,80,20
2024-04-28T13:04:36.003Z,146,80,20
2024-04-28T13:04:38.003Z,147,80,20
2024-04-28T13:04:40.008Z,148,70,30
2024-04-28T13:04:42.002Z,149,70,30
2024-04-28T13:04:44.002Z,150,70,30
2024-04-28T13:04:46.000Z,151,70,30
2024-04-28T13:04:48.004Z,152,70,30
2024-04-28T13:04:50.001Z,153,70,30
2024-04-28T13:04:52.003Z,154,70,30
2024-04-28T13:04:54.002Z,155,70,30
2024-04-28T13:04:56.003Z,156,70,30
2024-04-28T13:04:58.002Z,157,70,30
2024-04-28T13:05:00.002Z,158,70,30
2024-04-28T13:05:02.002Z,159,70,30
2024-04-28T13:05:04.002Z,160,70,30
2024-04-28T13:05:06.003Z,161,0,100
2024-04-28T13:05:08.002Z,162,100,0
2024-04-28T13:05:10.003Z,163,100,0
2024-04-28T13:05:12.002Z,164,100,0
2024-04-28T13:05:14.003Z,165,100,0
2024-04-28T13:05:16.003Z,166,100,0
2024-04-28T13:05:18.003Z,167,100,0
2024-04-28T13:05:20.002Z,168,100,0
2024-04-28T13:05:22.003Z,169,100,0
2024-04-28T13:05:24.002Z,170,100,0
2024-04-28T13:05:26.002Z,171,100,0
2024-04-28T13:05:28.002Z,172,100,0
2024-04-28T13:05:30.002Z,173,100,0
2024-04-28T13:05:32.002Z,174,100,0
2024-04-28T13:05:34.002Z,175,100,0
2024-04-28T13:05:36.002Z,176,100,0
2024-04-28T13:05:38.003Z,177,100,0
2024-04-28T13:05:40.002Z,178,100,0
2024-04-28T13:05:42.002Z,179,100,0
2024-04-28T13:05:44.002Z,180,100,0
2024-04-28T13:05:46.002Z,181,100,0
2024-04-28T13:05:48.002Z,182,100,0
2024-04-28T13:05:50.004Z,183,60,40
2024-04-28T13:05:52.002Z,184,60,40
2024-04-28T13:05:54.002Z,185,60,40
2024-04-28T13:05:56.002Z,186,60,40
2024-04-28T13:05:58.002Z,187,90,10
2024-04-28T13:06:00.002Z,188,90,10
2024-04-28T13:06:02.002Z,189,90,10
2024-04-28T13:06:04.002Z,190,90,10
2024-04-28T13:06:06.002Z,191,90,10
2024-04-28T13:06:08.002Z,192,90,10
2024-04-28T13:06:10.007Z,193,60,40
2024-04-28T13:06:12.002Z,194,60,40
2024-04-28T13:06:14.003Z,195,0,100
2024-04-28T13:06:16.002Z,196,100,0
2024-04-28T13:06:18.002Z,197,100,0
2024-04-28T13:06:20.003Z,198,100,0
2024-04-28T13:06:22.001Z,199,70,30
2024-04-28T13:06:24.003Z,200,70,30
2024-04-28T13:06:26.002Z,201,70,30
2024-04-28T13:06:28.002Z,202,70,30
2024-04-28T13:06:30.003Z,203,70,30
2024-04-28T13:06:32.003Z,204,70,30
2024-04-28T13:06:34.002Z,205,70,30
2024-04-28T13:06:36.003Z,206,70,30
2024-04-28T13:06:38.002Z,207,70,30
2024-04-28T13:06:40.003Z,208,70,30
2024-04-28T13:06:42.000Z,209,70,30
2024-04-28T13:06:44.002Z,210,70,30
2024-04-28T13:06:46.002Z,211,70,30
2024-04-28T13:06:48.001Z,212,70,30
2024-04-28T13:06:50.001Z,213,70,30
2024-04-28T13:06:52.001Z,214,70,30
2024-04-28T13:06:54.002Z,215,70,30
2024-04-28T13:06:56.002Z,216,70,30
2024-04-28T13:06:58.002Z,217,80,20
2024-04-28T13:07:00.001Z,218,80,20
2024-04-28T13:07:02.003Z,219,80,20
2024-04-28T13:07:04.002Z,220,80,20
2024-04-28T13:07:06.002Z,221,80,20
2024-04-28T13:07:08.001Z,222,80,20
2024-04-28T13:07:10.001Z,223,80,20
2024-04-28T13:07:12.008Z,224,70,30
2024-04-28T13:07:14.003Z,225,50,50
2024-04-28T13:07:16.005Z,226,30,70
2024-04-28T13:07:18.002Z,227,30,70
2024-04-28T13:07:20.001Z,228,90,10
2024-04-28T13:07:22.001Z,229,90,10
2024-04-28T13:07:24.001Z,230,90,10
2024-04-28T13:07:26.002Z,231,90,10
2024-04-28T13:07:28.001Z,232,90,10
2024-04-28T13:07:30.002Z,233,90,10
2024-04-28T13:07:32.003Z,234,90,10
2024-04-28T13:07:34.002Z,235,90,10
2024-04-28T13:07:36.003Z,236,80,20
2024-04-28T13:07:38.004Z,237,70,30
2024-04-28T13:07:40.002Z,238,70,30
2024-04-28T13:07:42.002Z,239,70,30
2024-04-28T13:07:44.001Z,240,70,30
2024-04-28T13:07:46.002Z,241,70,30
2024-04-28T13:07:48.000Z,242,70,30
2024-04-28T13:07:50.006Z,243,40,60
2024-04-28T13:07:52.001Z,244,100,0
2024-04-28T13:07:54.002Z,245,100,0
2024-04-28T13:07:56.002Z,246,100,0
2024-04-28T13:07:58.001Z,247,100,0
2024-04-28T13:08:00.008Z,248,60,40
2024-04-28T13:08:02.002Z,249,60,40
2024-04-28T13:08:04.002Z,250,60,40
2024-04-28T13:08:06.001Z,251,60,40
2024-04-28T13:08:08.002Z,252,60,40
2024-04-28T13:08:10.006Z,253,20,80
2024-04-28T13:08:12.002Z,254,90,10
2024-04-28T13:08:14.002Z,255,90,10
2024-04-28T13:08:16.001Z,256,90,10
2024-04-28T13:08:18.002Z,257,90,10
2024-04-28T13:08:20.002Z,258,90,10
2024-04-28T13:08:22.001Z,259,90,10
2024-04-28T13:08:24.002Z,260,90,10
2024-04-28T13:08:26.003Z,261,90,10
2024-04-28T13:08:28.002Z,262,90,10
2024-04-28T13:08:30.002Z,263,90,10
2024-04-28T13:08:32.002Z,264,90,10
2024-04-28T13:08:34.001Z,265,90,10
2024-04-28T13:08:36.002Z,266,90,10
2024-04-28T13:08:38.002Z,267,90,10
2024-04-28T13:08:40.002Z,268,90,10
2024-04-28T13:08:42.001Z,269,90,10
2024-04-28T13:08:44.005Z,270,70,30
2024-04-28T13:08:46.002Z,271,70,30
2024-04-28T13:08:48.006Z,272,10,90
2024-04-28T13:08:50.001Z,273,80,20
2024-04-28T13:08:52.002Z,274,80,20
2024-04-28T13:08:54.001Z,275,80,20
2024-04-28T13:08:56.002Z,276,80,20
2024-04-28T13:08:58.007Z,277,70,30
2024-04-28T13:09:00.002Z,278,70,30
2024-04-28T13:09:02.002Z,279,70,30
2024-04-28T13:09:04.002Z,280,70,30
2024-04-28T13:09:06.002Z,281,70,30
2024-04-28T13:09:08.000Z,282,70,30
2024-04-28T13:09:10.002Z,283,70,30
2024-04-28T13:09:12.002Z,284,70,30
2024-04-28T13:09:14.002Z,285,70,30
2024-04-28T13:09:16.006Z,286,60,40
2024-04-28T13:09:18.001Z,287,60,40
2024-04-28T13:09:20.002Z,288,60,40
2024-04-28T13:09:22.002Z,289,60,40
2024-04-28T13:09:24.004Z,290,60,40
2024-04-28T13:09:26.002Z,291,60,40
2024-04-28T13:09:28.002Z,292,60,40
2024-04-28T13:09:30.002Z,293,60,40
2024-04-28T13:09:32.002Z,294,60,40
2024-04-28T13:09:34.006Z,295,50,50
2024-04-28T13:09:36.002Z,296,50,50
2024-04-28T13:09:38.002Z,297,50,50
2024-04-28T13:09:40.002Z,298,50,50
2024-04-28T13:09:42.002Z,299,50,50
2024-04-28T13:09:44.001Z,300,50,50
2024-04-28T13:09:46.000Z,301,50,50
2024-04-28T13:09:48.007Z,302,30,70
2024-04-28T13:09:50.002Z,303,70,30
2024-04-28T13:09:52.001Z,304,70,30
2024-04-28T13:09:54.002Z,305,70,30
2024-04-28T13:09:56.002Z,306,70,30
2024-04-28T13:09:58.002Z,307,70,30
2024-04-28T13:10:00.001Z,308,70,30
2024-04-28T13:10:02.002Z,309,70,30
2024-04-28T13:10:04.015Z,310,10,90
2024-04-28T13:10:06.002Z,311,60,40
2024-04-28T13:10:08.002Z,312,60,40
2024-04-28T13:10:10.005Z,313,50,50
2024-04-28T13:10:12.002Z,314,50,50
2024-04-28T13:10:14.002Z,315,50,50
2024-04-28T13:10:16.002Z,316,50,50
