timestamp,tick,usedNodes,freeNodes
2024-04-10T10:26:14.005Z,1,0,100
2024-04-10T10:26:16.003Z,2,0,100
2024-04-10T10:26:18.006Z,3,50,50
2024-04-10T10:26:20.003Z,4,50,50
2024-04-10T10:26:22.004Z,5,50,50
2024-04-10T10:26:24.004Z,6,50,50
2024-04-10T10:26:26.001Z,7,50,50
2024-04-10T10:26:28.003Z,8,50,50
2024-04-10T10:26:30.004Z,9,50,50
2024-04-10T10:26:32.002Z,10,50,50
2024-04-10T10:26:34.002Z,11,50,50
2024-04-10T10:26:36.004Z,12,50,50
2024-04-10T10:26:38.003Z,13,50,50
2024-04-10T10:26:40.003Z,14,50,50
2024-04-10T10:26:42.002Z,15,30,70
2024-04-10T10:26:44.003Z,16,30,70
2024-04-10T10:26:46.002Z,17,30,70
2024-04-10T10:26:48.002Z,18,30,70
2024-04-10T10:26:50.003Z,19,30,70
2024-04-10T10:26:52.002Z,20,30,70
2024-04-10T10:26:54.004Z,21,0,100
2024-04-10T10:26:56.002Z,22,80,20
2024-04-10T10:26:58.002Z,23,80,20
2024-04-10T10:27:00.003Z,24,40,60
2024-04-10T10:27:02.002Z,25,40,60
2024-04-10T10:27:04.004Z,26,20,80
2024-04-10T10:27:06.003Z,27,20,80
2024-04-10T10:27:08.002Z,28,20,80
2024-04-10T10:27:10.002Z,29,20,80
2024-04-10T10:27:12.003Z,30,20,80
2024-04-10T10:27:14.001Z,31,20,80
2024-04-10T10:27:16.002Z,32,20,80
2024-04-10T10:27:18.002Z,33,20,80
2024-04-10T10:27:20.003Z,34,50,50
2024-04-10T10:27:22.002Z,35,50,50
2024-04-10T10:27:24.001Z,36,40,60
2024-04-10T10:27:26.004Z,37,40,60
2024-04-10T10:27:28.003Z,38,40,60
2024-04-10T10:27:30.003Z,39,40,60
2024-04-10T10:27:32.004Z,40,40,60
2024-04-10T10:27:34.003Z,41,40,60
2024-04-10T10:27:36.002Z,42,40,60
2024-04-10T10:27:38.002Z,43,40,60
2024-04-10T10:27:40.002Z,44,40,60
2024-04-10T10:27:42.003Z,45,40,60
2024-04-10T10:27:44.002Z,46,30,70
2024-04-10T10:27:46.002Z,47,30,70
2024-04-10T10:27:48.003Z,48,30,70
2024-04-10T10:27:50.002Z,49,30,70
2024-04-10T10:27:52.001Z,50,30,70
2024-04-10T10:27:54.002Z,51,30,70
2024-04-10T10:27:56.003Z,52,20,80
2024-04-10T10:27:58.003Z,53,20,80
2024-04-10T10:28:00.002Z,54,20,80
2024-04-10T10:28:02.002Z,55,20,80
2024-04-10T10:28:04.002Z,56,20,80
2024-04-10T10:28:06.002Z,57,20,80
2024-04-10T10:28:08.001Z,58,20,80
2024-04-10T10:28:10.001Z,59,20,80
2024-04-10T10:28:12.002Z,60,20,80
2024-04-10T10:28:14.002Z,61,0,100
2024-04-10T10:28:16.003Z,62,40,60
2024-04-10T10:28:18.003Z,63,40,60
2024-04-10T10:28:20.002Z,64,40,60
2024-04-10T10:28:22.001Z,65,40,60
2024-04-10T10:28:24.002Z,66,40,60
2024-04-10T10:28:26.003Z,67,40,60
2024-04-10T10:28:28.003Z,68,40,60
2024-04-10T10:28:30.002Z,69,40,60
2024-04-10T10:28:32.002Z,70,40,60
2024-04-10T10:28:34.003Z,71,40,60
2024-04-10T10:28:36.002Z,72,40,60
2024-04-10T10:28:38.001Z,73,40,60
2024-04-10T10:28:40.003Z,74,40,60
2024-04-10T10:28:42.002Z,75,40,60
2024-04-10T10:28:44.006Z,76,40,60
2024-04-10T10:28:46.002Z,77,40,60
2024-04-10T10:28:48.003Z,78,40,60
