timestamp,tick,usedNodes,freeNodes
2024-04-28T20:16:18.001Z,1,0,100
2024-04-28T20:16:20.002Z,2,0,100
2024-04-28T20:16:22.001Z,3,0,100
2024-04-28T20:16:24.001Z,4,0,100
2024-04-28T20:16:26.003Z,5,0,100
2024-04-28T20:16:28.003Z,6,0,100
2024-04-28T20:16:30.003Z,7,0,100
2024-04-28T20:16:32.001Z,8,0,100
2024-04-28T20:16:34.003Z,9,0,100
2024-04-28T20:16:36.003Z,10,0,100
2024-04-28T20:16:38.002Z,11,0,100
2024-04-28T20:16:40.002Z,12,0,100
2024-04-28T20:16:42.002Z,13,0,100
2024-04-28T20:16:44.002Z,14,0,100
2024-04-28T20:16:46.003Z,15,0,100
2024-04-28T20:16:48.003Z,16,0,100
2024-04-28T20:16:50.003Z,17,0,100
2024-04-28T20:16:52.001Z,18,0,100
2024-04-28T20:16:54.003Z,19,0,100
2024-04-28T20:16:56.002Z,20,0,100
2024-04-28T20:16:58.002Z,21,0,100
2024-04-28T20:17:00.001Z,22,0,100
2024-04-28T20:17:02.003Z,23,74,26
2024-04-28T20:17:04.003Z,24,74,26
2024-04-28T20:17:06.003Z,25,74,26
2024-04-28T20:17:08.003Z,26,74,26
2024-04-28T20:17:10.002Z,27,74,26
2024-04-28T20:17:12.004Z,28,74,26
2024-04-28T20:17:14.002Z,29,74,26
2024-04-28T20:17:16.004Z,30,74,26
2024-04-28T20:17:18.003Z,31,74,26
2024-04-28T20:17:20.003Z,32,74,26
2024-04-28T20:17:22.003Z,33,74,26
2024-04-28T20:17:24.002Z,34,74,26
2024-04-28T20:17:26.001Z,35,74,26
2024-04-28T20:17:28.004Z,36,74,26
2024-04-28T20:17:30.016Z,37,56,44
2024-04-28T20:17:32.028Z,38,18,82
2024-04-28T20:17:34.006Z,39,8,92
2024-04-28T20:17:36.001Z,40,8,92
2024-04-28T20:17:38.008Z,41,5,95
2024-04-28T20:17:40.002Z,42,5,95
2024-04-28T20:17:42.007Z,43,0,100
2024-04-28T20:17:44.002Z,44,0,100
2024-04-28T20:17:46.003Z,45,0,100
2024-04-28T20:17:48.002Z,46,0,100
2024-04-28T20:17:50.003Z,47,0,100
2024-04-28T20:17:52.003Z,48,0,100
2024-04-28T20:17:54.002Z,49,0,100
2024-04-28T20:17:56.002Z,50,0,100
2024-04-28T20:17:58.002Z,51,0,100
2024-04-28T20:18:00.002Z,52,0,100
2024-04-28T20:18:02.003Z,53,0,100
2024-04-28T20:18:04.001Z,54,0,100
2024-04-28T20:18:06.002Z,55,0,100
2024-04-28T20:18:08.002Z,56,0,100
2024-04-28T20:18:10.001Z,57,0,100
2024-04-28T20:18:12.002Z,58,0,100
