timestamp,tick,usedNodes,freeNodes
2024-04-29T07:39:00.001Z,1,0,100
2024-04-29T07:39:02.003Z,2,0,100
2024-04-29T07:39:04.002Z,3,0,100
2024-04-29T07:39:06.001Z,4,0,100
2024-04-29T07:39:08.003Z,5,0,100
2024-04-29T07:39:10.002Z,6,0,100
2024-04-29T07:39:12.004Z,7,0,100
2024-04-29T07:39:14.001Z,8,0,100
2024-04-29T07:39:16.001Z,9,0,100
2024-04-29T07:39:18.001Z,10,0,100
2024-04-29T07:39:20.003Z,11,0,100
2024-04-29T07:39:22.004Z,12,0,100
2024-04-29T07:39:24.003Z,13,0,100
2024-04-29T07:39:26.001Z,14,0,100
2024-04-29T07:39:28.002Z,15,0,100
2024-04-29T07:39:30.003Z,16,0,100
2024-04-29T07:39:32.003Z,17,0,100
2024-04-29T07:39:34.003Z,18,0,100
2024-04-29T07:39:36.002Z,19,0,100
2024-04-29T07:39:38.004Z,20,0,100
2024-04-29T07:39:40.003Z,21,0,100
2024-04-29T07:39:42.002Z,22,0,100
2024-04-29T07:39:44.003Z,23,0,100
2024-04-29T07:39:46.001Z,24,0,100
2024-04-29T07:39:48.003Z,25,0,100
2024-04-29T07:39:50.002Z,26,0,100
2024-04-29T07:39:52.003Z,27,0,100
2024-04-29T07:39:54.003Z,28,0,100
2024-04-29T07:39:56.001Z,29,0,100
2024-04-29T07:39:58.001Z,30,0,100
2024-04-29T07:40:00.002Z,31,0,100
2024-04-29T07:40:02.002Z,32,0,100
2024-04-29T07:40:04.002Z,33,0,100
2024-04-29T07:40:06.001Z,34,0,100
2024-04-29T07:40:08.002Z,35,0,100
2024-04-29T07:40:10.002Z,36,0,100
2024-04-29T07:40:12.003Z,37,0,100
2024-04-29T07:40:14.002Z,38,0,100
2024-04-29T07:40:16.001Z,39,0,100
2024-04-29T07:40:18.002Z,40,0,100
2024-04-29T07:40:20.002Z,41,0,100
2024-04-29T07:40:22.002Z,42,0,100
2024-04-29T07:40:24.002Z,43,0,100
2024-04-29T07:40:26.001Z,44,0,100
2024-04-29T07:40:28.003Z,45,0,100
2024-04-29T07:40:30.002Z,46,0,100
2024-04-29T07:40:32.002Z,47,0,100
2024-04-29T07:40:34.002Z,48,0,100
2024-04-29T07:40:36.000Z,49,0,100
2024-04-29T07:40:38.003Z,50,0,100
2024-04-29T07:40:40.002Z,51,0,100
2024-04-29T07:40:42.002Z,52,0,100
2024-04-29T07:40:44.003Z,53,0,100
2024-04-29T07:40:46.000Z,54,0,100
2024-04-29T07:40:48.001Z,55,0,100
2024-04-29T07:40:50.003Z,56,0,100
2024-04-29T07:40:52.002Z,57,0,100
2024-04-29T07:40:54.002Z,58,0,100
2024-04-29T07:40:56.001Z,59,0,100
2024-04-29T07:40:58.002Z,60,0,100
2024-04-29T07:41:00.002Z,61,0,100
2024-04-29T07:41:02.002Z,62,0,100
2024-04-29T07:41:04.003Z,63,0,100
2024-04-29T07:41:06.001Z,64,0,100
2024-04-29T07:41:08.001Z,65,0,100
2024-04-29T07:41:10.002Z,66,0,100
2024-04-29T07:41:12.002Z,67,0,100
2024-04-29T07:41:14.001Z,68,0,100
2024-04-29T07:41:16.000Z,69,0,100
2024-04-29T07:41:18.001Z,70,0,100
2024-04-29T07:41:20.002Z,71,0,100
2024-04-29T07:41:22.001Z,72,0,100
2024-04-29T07:41:24.002Z,73,0,100
2024-04-29T07:41:26.001Z,74,0,100
2024-04-29T07:41:28.003Z,75,0,100
2024-04-29T07:41:30.002Z,76,0,100
2024-04-29T07:41:32.003Z,77,3,97
2024-04-29T07:41:34.002Z,78,6,94
2024-04-29T07:41:36.001Z,79,9,91
2024-04-29T07:41:38.002Z,80,14,86
2024-04-29T07:41:40.004Z,81,19,81
2024-04-29T07:41:42.003Z,82,24,76
2024-04-29T07:41:44.002Z,83,34,66
2024-04-29T07:41:46.001Z,84,34,66
2024-04-29T07:41:48.003Z,85,34,66
2024-04-29T07:41:50.002Z,86,34,66
2024-04-29T07:41:52.002Z,87,34,66
2024-04-29T07:41:54.003Z,88,34,66
2024-04-29T07:41:56.001Z,89,34,66
2024-04-29T07:41:58.003Z,90,34,66
2024-04-29T07:42:00.002Z,91,34,66
2024-04-29T07:42:02.036Z,92,28,72
2024-04-29T07:42:04.018Z,93,35,65
2024-04-29T07:42:06.001Z,94,35,65
2024-04-29T07:42:08.002Z,95,45,55
2024-04-29T07:42:10.030Z,96,35,65
2024-04-29T07:42:12.003Z,97,38,62
2024-04-29T07:42:14.003Z,98,43,57
2024-04-29T07:42:16.004Z,99,33,67
2024-04-29T07:42:18.002Z,100,33,67
2024-04-29T07:42:20.002Z,101,43,57
2024-04-29T07:42:22.003Z,102,48,52
2024-04-29T07:42:24.003Z,103,53,47
2024-04-29T07:42:26.001Z,104,58,42
2024-04-29T07:42:28.002Z,105,61,39
2024-04-29T07:42:30.002Z,106,66,34
2024-04-29T07:42:32.017Z,107,61,39
2024-04-29T07:42:34.002Z,108,66,34
2024-04-29T07:42:36.010Z,109,61,39
2024-04-29T07:42:38.002Z,110,61,39
2024-04-29T07:42:40.020Z,111,58,42
2024-04-29T07:42:42.002Z,112,58,42
2024-04-29T07:42:44.003Z,113,58,42
2024-04-29T07:42:46.001Z,114,58,42
2024-04-29T07:42:48.003Z,115,58,42
2024-04-29T07:42:50.013Z,116,53,47
2024-04-29T07:42:52.002Z,117,53,47
2024-04-29T07:42:54.023Z,118,43,57
2024-04-29T07:42:56.001Z,119,43,57
2024-04-29T07:42:58.011Z,120,38,62
2024-04-29T07:43:00.011Z,121,33,67
2024-04-29T07:43:02.002Z,122,33,67
2024-04-29T07:43:04.002Z,123,33,67
2024-04-29T07:43:06.008Z,124,18,82
2024-04-29T07:43:08.003Z,125,18,82
2024-04-29T07:43:10.002Z,126,18,82
2024-04-29T07:43:12.001Z,127,18,82
2024-04-29T07:43:14.011Z,128,13,87
2024-04-29T07:43:16.001Z,129,13,87
2024-04-29T07:43:18.015Z,130,3,97
2024-04-29T07:43:20.003Z,131,3,97
2024-04-29T07:43:22.002Z,132,3,97
2024-04-29T07:43:24.002Z,133,3,97
