timestamp,tick,usedNodes,freeNodes
2024-04-28T18:51:04.002Z,1,0,100
2024-04-28T18:51:06.001Z,2,0,100
2024-04-28T18:51:08.002Z,3,90,10
2024-04-28T18:51:10.003Z,4,90,10
2024-04-28T18:51:12.001Z,5,90,10
2024-04-28T18:51:14.004Z,6,90,10
2024-04-28T18:51:16.002Z,7,90,10
2024-04-28T18:51:18.004Z,8,90,10
2024-04-28T18:51:20.003Z,9,90,10
2024-04-28T18:51:22.002Z,10,90,10
2024-04-28T18:51:24.002Z,11,90,10
2024-04-28T18:51:26.001Z,12,90,10
2024-04-28T18:51:28.002Z,13,90,10
2024-04-28T18:51:30.002Z,14,90,10
2024-04-28T18:51:32.003Z,15,90,10
2024-04-28T18:51:34.002Z,16,90,10
2024-04-28T18:51:36.007Z,17,60,40
2024-04-28T18:51:38.011Z,18,30,70
2024-04-28T18:51:40.000Z,19,30,70
2024-04-28T18:51:42.007Z,20,20,80
2024-04-28T18:51:44.008Z,21,60,40
2024-04-28T18:51:46.003Z,22,60,40
2024-04-28T18:51:48.002Z,23,60,40
2024-04-28T18:51:50.001Z,24,60,40
2024-04-28T18:51:52.001Z,25,60,40
2024-04-28T18:51:54.003Z,26,60,40
2024-04-28T18:51:56.001Z,27,60,40
2024-04-28T18:51:58.001Z,28,60,40
2024-04-28T18:52:00.003Z,29,60,40
2024-04-28T18:52:02.002Z,30,60,40
2024-04-28T18:52:04.001Z,31,60,40
2024-04-28T18:52:06.001Z,32,60,40
2024-04-28T18:52:08.002Z,33,60,40
2024-04-28T18:52:10.001Z,34,60,40
2024-04-28T18:52:12.014Z,35,0,100
2024-04-28T18:52:14.001Z,36,70,30
2024-04-28T18:52:16.004Z,37,70,30
2024-04-28T18:52:18.003Z,38,70,30
2024-04-28T18:52:20.003Z,39,70,30
2024-04-28T18:52:22.002Z,40,70,30
2024-04-28T18:52:24.001Z,41,70,30
2024-04-28T18:52:26.002Z,42,70,30
2024-04-28T18:52:28.002Z,43,70,30
2024-04-28T18:52:30.002Z,44,70,30
2024-04-28T18:52:32.002Z,45,70,30
2024-04-28T18:52:34.003Z,46,70,30
2024-04-28T18:52:36.002Z,47,70,30
2024-04-28T18:52:38.001Z,48,70,30
2024-04-28T18:52:40.003Z,49,70,30
2024-04-28T18:52:42.001Z,50,70,30
2024-04-28T18:52:44.002Z,51,70,30
2024-04-28T18:52:46.013Z,52,30,70
2024-04-28T18:52:48.001Z,53,40,60
2024-04-28T18:52:50.002Z,54,40,60
2024-04-28T18:52:52.001Z,55,40,60
2024-04-28T18:52:54.003Z,56,40,60
2024-04-28T18:52:56.003Z,57,40,60
2024-04-28T18:52:58.002Z,58,40,60
2024-04-28T18:53:00.001Z,59,40,60
2024-04-28T18:53:02.002Z,60,70,30
2024-04-28T18:53:04.001Z,61,70,30
2024-04-28T18:53:06.002Z,62,70,30
2024-04-28T18:53:08.006Z,63,40,60
2024-04-28T18:53:10.003Z,64,40,60
2024-04-28T18:53:12.003Z,65,40,60
2024-04-28T18:53:14.003Z,66,40,60
2024-04-28T18:53:16.014Z,67,30,70
2024-04-28T18:53:18.001Z,68,100,0
2024-04-28T18:53:20.003Z,69,100,0
2024-04-28T18:53:22.002Z,70,100,0
2024-04-28T18:53:24.002Z,71,100,0
2024-04-28T18:53:26.001Z,72,100,0
2024-04-28T18:53:28.001Z,73,100,0
2024-04-28T18:53:30.011Z,74,70,30
2024-04-28T18:53:32.003Z,75,70,30
2024-04-28T18:53:34.002Z,76,70,30
2024-04-28T18:53:36.003Z,77,70,30
2024-04-28T18:53:38.001Z,78,70,30
2024-04-28T18:53:40.001Z,79,70,30
2024-04-28T18:53:42.003Z,80,70,30
2024-04-28T18:53:44.002Z,81,70,30
2024-04-28T18:53:46.003Z,82,70,30
2024-04-28T18:53:48.001Z,83,70,30
2024-04-28T18:53:50.002Z,84,70,30
2024-04-28T18:53:52.003Z,85,70,30
2024-04-28T18:53:54.002Z,86,70,30
2024-04-28T18:53:56.001Z,87,70,30
2024-04-28T18:53:58.000Z,88,70,30
2024-04-28T18:54:00.002Z,89,70,30
2024-04-28T18:54:02.002Z,90,70,30
2024-04-28T18:54:04.002Z,91,70,30
2024-04-28T18:54:06.001Z,92,70,30
2024-04-28T18:54:08.003Z,93,70,30
2024-04-28T18:54:10.002Z,94,70,30
2024-04-28T18:54:12.003Z,95,70,30
2024-04-28T18:54:14.003Z,96,70,30
2024-04-28T18:54:16.013Z,97,0,100
2024-04-28T18:54:18.001Z,98,30,70
2024-04-28T18:54:20.002Z,99,30,70
2024-04-28T18:54:22.001Z,100,30,70
2024-04-28T18:54:24.003Z,101,30,70
2024-04-28T18:54:26.001Z,102,30,70
2024-04-28T18:54:28.000Z,103,30,70
2024-04-28T18:54:30.001Z,104,30,70
2024-04-28T18:54:32.001Z,105,30,70
2024-04-28T18:54:34.002Z,106,30,70
2024-04-28T18:54:36.001Z,107,30,70
2024-04-28T18:54:38.002Z,108,30,70
2024-04-28T18:54:40.001Z,109,30,70
2024-04-28T18:54:42.002Z,110,30,70
2024-04-28T18:54:44.003Z,111,30,70
2024-04-28T18:54:46.012Z,112,0,100
2024-04-28T18:54:48.001Z,113,0,100
2024-04-28T18:54:50.001Z,114,0,100
2024-04-28T18:54:52.001Z,115,0,100
2024-04-28T18:54:54.002Z,116,0,100
2024-04-28T18:54:56.001Z,117,0,100
2024-04-28T18:54:58.001Z,118,0,100
2024-04-28T18:55:00.002Z,119,0,100
2024-04-28T18:55:02.002Z,120,90,10
2024-04-28T18:55:04.002Z,121,90,10
2024-04-28T18:55:06.002Z,122,90,10
2024-04-28T18:55:08.003Z,123,90,10
2024-04-28T18:55:10.002Z,124,90,10
2024-04-28T18:55:12.002Z,125,90,10
2024-04-28T18:55:14.001Z,126,90,10
2024-04-28T18:55:16.003Z,127,90,10
2024-04-28T18:55:18.003Z,128,90,10
2024-04-28T18:55:20.002Z,129,90,10
2024-04-28T18:55:22.002Z,130,90,10
2024-04-28T18:55:24.003Z,131,90,10
2024-04-28T18:55:26.001Z,132,90,10
2024-04-28T18:55:28.002Z,133,90,10
2024-04-28T18:55:30.004Z,134,20,80
