timestamp,tick,usedNodes,freeNodes
2024-04-09T16:40:55.003Z,1,0,100
2024-04-09T16:41:00.005Z,2,0,100
2024-04-09T16:41:05.005Z,3,0,100
2024-04-09T16:41:10.006Z,4,0,100
2024-04-09T16:41:15.004Z,5,0,100
2024-04-09T16:41:20.004Z,6,0,100
2024-04-09T16:41:25.006Z,7,50,50
2024-04-09T16:41:30.007Z,8,50,50
2024-04-09T16:41:35.006Z,9,50,50
2024-04-09T16:41:40.006Z,10,50,50
2024-04-09T16:41:45.005Z,11,50,50
2024-04-09T16:41:50.004Z,12,50,50
2024-04-09T16:41:55.002Z,13,50,50
2024-04-09T16:42:00.004Z,14,50,50
2024-04-09T16:42:05.002Z,15,50,50
2024-04-09T16:42:10.004Z,16,50,50
2024-04-09T16:42:15.005Z,17,50,50
2024-04-09T16:42:20.003Z,18,50,50
2024-04-09T16:42:25.002Z,19,50,50
2024-04-09T16:42:30.003Z,20,50,50
2024-04-09T16:42:35.005Z,21,50,50
2024-04-09T16:42:40.003Z,22,50,50
2024-04-09T16:42:45.005Z,23,50,50
2024-04-09T16:42:50.003Z,24,50,50
2024-04-09T16:42:55.003Z,25,30,70
2024-04-09T16:43:00.003Z,26,30,70
2024-04-09T16:43:05.002Z,27,60,40
2024-04-09T16:43:10.003Z,28,60,40
2024-04-09T16:43:15.003Z,29,60,40
2024-04-09T16:43:20.003Z,30,60,40
2024-04-09T16:43:25.004Z,31,60,40
2024-04-09T16:43:30.003Z,32,60,40
2024-04-09T16:43:35.004Z,33,60,40
2024-04-09T16:43:40.003Z,34,60,40
2024-04-09T16:43:45.003Z,35,60,40
2024-04-09T16:43:50.003Z,36,60,40
2024-04-09T16:43:55.003Z,37,60,40
2024-04-09T16:44:00.003Z,38,60,40
2024-04-09T16:44:05.004Z,39,60,40
2024-04-09T16:44:10.004Z,40,60,40
2024-04-09T16:44:15.003Z,41,60,40
2024-04-09T16:44:20.003Z,42,60,40
2024-04-09T16:44:25.004Z,43,60,40
2024-04-09T16:44:30.003Z,44,60,40
2024-04-09T16:44:35.004Z,45,50,50
2024-04-09T16:44:40.003Z,46,50,50
2024-04-09T16:44:45.001Z,47,50,50
2024-04-09T16:44:50.004Z,48,50,50
2024-04-09T16:44:55.002Z,49,50,50
2024-04-09T16:45:00.002Z,50,50,50
2024-04-09T16:45:05.003Z,51,50,50
2024-04-09T16:45:10.004Z,52,50,50
